"talent_desc_2102_3","Energy Orb freezes enemies for 6 more seconds with -30% CD.","Energiesphäre friert den Gegner 6 weitere Sekunden lang ein, Abklingzeit -30%."
"talent_desc_2103_1","Explosion radius for Energy Orb is increased by 2m, freeze effect and DMG will bypass barriers.","+2m auf Explosionsradius für Energiesphäre, Schaden und Einfriereffekt gehen durch Barrieren."
"talent_desc_2103_2","Explosion radius for Energy Orb is increased by 4m, freeze effect and DMG will bypass barriers.","+4m auf Explosionsradius für Energiesphäre, Schaden und Einfriereffekt gehen durch Barrieren."
"talent_desc_2103_3","Explosion radius for Energy Orb is increased by 6m, freeze effect and DMG will bypass barriers and DMG is increased by 50% for each target hit.","+6m auf Explosionsradius für Energiesphäre, Schaden und Einfriereffekt gehen durch Barrieren. +50% Energiesphäreschaden für jedes getroffene Ziel."
"talent_desc_2104_1","Energy Orb gains 1 more charge.","Energiesphäre verfügt über 1 weitere Ladung."
"talent_desc_2104_2","Energy Orb gains 2 more charges.","Energiesphäre verfügt über 2 weitere Ladungen."
"talent_desc_2104_3","Energy Orb gains 5 more charges.","Energiesphäre verfügt über 5 weitere Ladungen."
"talent_desc_2105_1","Energy Orb deals +200% damage and has a 50% chance to explode twice.","Die Energiesphäre verursacht +200% Schaden und kann zu 50% doppelt explodieren."
"talent_desc_2205_2","Recover 100% of your Armor after hitting an enemy with Leap or 25% if you do not hit any targets","Wenn du mit [Sprung] einen Gegner triffst erhalte 100% Rüstung, wenn du keinen Gegner triffst erhalte 25% Rüstung."
"talent_desc_2106_1","After casting Energy Orb, +300% weapon DMG on the next hit and deal 50% DMG to enemies adjacent to initial target.","Nach Einsatz von Energiesphäre: +300% Waffenschaden beim nächsten Treffer sowie 50% Schaden an Gegnern, die sich neben dem zuerst getroffenen Gegner befinden."
"talent_desc_2106_2","After casting Energy Orb, +400% weapon DMG on the next hit and deal 75% DMG to enemies adjacent to initial target.","Nach Einsatz von Energiesphäre: +400% Waffenschaden beim nächsten Treffer sowie 75% Schaden an Gegnern, die sich neben dem zuerst getroffenen Gegner befinden."
"talent_desc_2106_3","After casting Energy Orb, +500% weapon DMG on the next hit and deal 100% DMG to enemies adjacent to initial target.","Nach Einsatz von Energiesphäre: +500% Waffenschaden beim nächsten Treffer sowie 100% Schaden an Gegnern, die sich neben dem zuerst getroffenen Gegner befinden."
"talent_desc_2109_1|talent_desc_5406_1","After killing an enemy affected by any Elemental Effect, +40% RoF for 6s.","Nach Töten eines Gegners mit Elementareffekt: 6s lang +40% Feuerrate."
"talent_desc_2109_2|talent_desc_5406_2","After killing an enemy affected by any Elemental Effect, +50% RoF for 6s.","Nach Töten eines Gegners mit Elementareffekt: 6s lang +50% Feuerrate."
"talent_desc_2109_3|talent_desc_5406_3","After hitting an enemy affected by any Elemental Effect, +60% RoF for 6s.","Nach Treffen eines Gegners mit Elementareffekt: 6s lang +60% Feuerrate."
"talent_desc_2111_1|talent_desc_5407_1","+30% DMG to enemies affected by any Elemental Effect.","+30% Schaden gegenüber Gegnern mit Elementareffekt."
"talent_desc_2111_2|talent_desc_5407_2","+60% DMG to enemies affected by any Elemental Effect.","+60% Schaden gegenüber Gegnern mit Elementareffekt."
"talent_desc_2111_3|talent_desc_5407_3","+120% DMG to enemies affected by any Elemental Effect.","+120% Schaden gegenüber Gegnern mit Elementareffekt."
"talent_desc_2113_1","Smoke Grenade capacity +4.","Kapazität von Rauchgranaten +4."
"talent_desc_2113_2","Smoke Grenade capacity +8 .","Kapazität von Rauchgranaten +8."
"talent_desc_2113_3","Smoke Grenade capacity +12, recover 1 grenade for every 2 grenades used","Kapazität von Rauchgranaten +12, nach jeder 2. benutzten Granate erhalte 1 Granate."
"talent_desc_2116_1","Enemies affected by your grenades will deal -40% DMG and take +20% DMG for 6s","Von deinen Granaten betroffene Gegner verursachten -40% Schaden und erleiden +20% Schaden für 6s."
"talent_desc_2116_2","Enemies affected by your grenades will deal -50% DMG and take +40% DMG for 6s","Von deinen Granaten betroffene Gegner verursachten -50% Schaden und erleiden +40% Schaden für 6s."
"talent_desc_2116_3","Enemies affected by your grenades will deal -60% DMG and take +60% DMG for 20s","Von deinen Granaten betroffene Gegner verursachten -60% Schaden und erleiden +60% Schaden für 20s."
"talent_desc_2119_1","After casting Energy Orb, +60% Shield recharge speed, -60% Shield recharge delay and the recharge cannot be interrupted for 6s.","Nach Verwenden von Energiesphäre: +60% Schildladetempo, -60% Schildladeverzögerung und das Aufladen kann 6s lang nicht unterbrochen werden."
"talent_desc_2120_1","After throwing a Smoke Grenade, +30 max Shield for 6s.","Nach Verwendung von Rauchgranate: +30 max. Schild für 6s."
"talent_desc_2120_2","After throwing a Smoke Grenade, +60 max Shield for 6s.","Nach Verwendung von Rauchgranate: +60 max. Schild für 6s."
"talent_desc_2120_3","After using the Smoke Grenade, +90 max shield, and gain immunity to Elemental Effects for 20s.","Nach Verwendung von Rauchgranate: +90 max. Schild sowie Immunität gegenüber Elementareffekten für 20s."
"talent_desc_2123_1","Energy Orb applies the same Elemental Effect as your weapon to all enemies it hits at a 100% chance.","Die Energiesphäre verursacht denselben Elementareffekt wie deine aktuelle Waffe, die Elementareffektchance liegt bei 100%."
"talent_desc_2124_1","Smoke Grenades base DMG +300%","+300% Schaden durch Rauchgranaten"
"talent_desc_2124_2","Smoke Grenades base DMG +400%"," +400% Schaden durch Rauchgranaten"
"talent_desc_2124_3","Smoke Grenades base DMG +500%, and gain +100% base DMG per second after explosion.","+500% Schaden durch Rauchgranaten, zusätzlich +100% Schaden pro Sekunde nach Explosion."
"talent_desc_2125_1|talent_briefdesc_2125_1|talent_desc_3108_1|talent_briefdesc_3108_1|talent_desc_5408_1|talent_desc_5423_1|talent_briefdesc_5408_1|talent_briefdesc_5423_1","+40% Fire DMG","+40% Feuerschaden."
"talent_desc_2125_2|talent_briefdesc_2125_2|talent_desc_3108_2|talent_briefdesc_3108_2|talent_desc_5408_2|talent_desc_5423_2|talent_briefdesc_5408_2|talent_briefdesc_5423_2|s6diceability_desc_51313_3","+80% Fire DMG","+80% Feuerschaden."
"talent_desc_2125_3|talent_briefdesc_2125_3|talent_desc_5408_3|talent_briefdesc_5408_3","+120% Fire DMG, and double the DMG caused by Burning Effect and Combustion Effect","+120% Feuerschaden sowie doppelter Schaden durch Brandeffekt und Verpuffungseffekt"
"talent_desc_2126_1|talent_briefdesc_2126_1|talent_desc_5409_1|talent_briefdesc_5409_1","+40% Lightning DMG","+40% Blitzschaden."
"talent_desc_2126_2|talent_briefdesc_2126_2|talent_desc_5409_2|talent_briefdesc_5409_2|s6diceability_desc_51314_3","+80% Lightning DMG","+80% Blitzschaden."
"talent_desc_2126_3|talent_desc_5409_3","+120% Lightning DMG and +120% Weapon DMG against enemies affected by Shock effect","+120% Blitzschaden und +120% Waffenschaden gegenüber Gegnern, die unter Schockeffekt stehen."
"talent_desc_2127_1|talent_briefdesc_2127_1|talent_desc_3813_1|talent_briefdesc_3813_1","+40% Corrosion DMG","+40% Korrosionsschaden."
"talent_desc_2127_2|talent_briefdesc_2127_2|talent_desc_3813_2|talent_briefdesc_3813_2|s6diceability_desc_51315_3","+80% Corrosion DMG","+80% Korrosionsschaden."
"talent_desc_2127_3|talent_briefdesc_2127_3","+120% Corrosion DMG, and a critical hit against an enemy will create a toxic cloud equivalent to a detonated smoke grenade (Each enemy triggers at most once every 3 seconds).","+120% Korrosionsschaden. Ein kritischer Treffer erzeugt eine Giftwolke, die einer geworfenen Rauchgranate entspricht (kann an einem einzelnen Gegner max. alle 3s ausgelöst werden)."
"talent_desc_2129_1","Enemies affected by your grenades become volatile and will explode after being defeated.","Durch Rauchgranaten betroffene Gegner explodieren nach ihrem Tod."
"talent_desc_2202_1","+200% Leap base DMG. The cooldown is reduced by 1s for every enemy defeated by it.","+200% Basisschaden von [Sprung]. -1s verbleibende Abklingzeit, wenn mit [Sprung] ein Gegner getötet wird."
"talent_desc_2202_2","+400% Leap base DMG. The cooldown is reduced by 2s for every enemy defeated by it.","+400% Basisschaden von [Sprung]. -2s verbleibende Abklingzeit, wenn mit [Sprung] ein Gegner getötet wird."
"talent_desc_2202_3","+600% Leap base DMG. The cooldown is reset if Leap kills an enemy.","+600% Basisschaden von [Sprung]. Setzt die Abklingzeit zurück, wenn mit [Sprung] ein Gegner getötet wird."
"talent_desc_2203_1","-50% DMG taken for 2s after hitting an enemy or breaking an object with Leap.","-50% erlittener Schaden für 2s nach [Sprung]."
"talent_desc_2203_2","-100% DMG taken for 2s after hitting an enemy or breaking an object with Leap.","-100% erlittener Schaden für 2s nach [Sprung]."
"talent_desc_2203_3","DMG taken recovers armor for 3s after hitting an enemy or breaking an object with Leap.","Erlittener Schaden wird für 3s nach [Sprung] in Rüstung umgewandelt."
"talent_desc_2205_1","Recover 40% of your Armor after hitting an enemy with Leap or 20% if you do not hit any targets","Wenn du einen Gegner mit [Sprung] triffst erhalte 40% Rüstung zurück, wenn du nichts triffst erhalte 20% Rüstung."
"talent_desc_2207_1","Cleave AoE +2m, +20% DMG for every enemy within skill range.","+2m Hiebradius, +20% Schaden für jeden Gegner im Fähigkeitenradius."
"talent_desc_2207_2","Cleave AoE +3m, +30% DMG for every enemy within skill range.","+3m Hiebradius, +30% Schaden für jeden Gegner im Fähigkeitenradius."
"talent_desc_2207_3","Cleave AoE +5m, +40% DMG for every enemy within skill range.","+5m Hiebradius, +40% Schaden für jeden Gegner im Fähigkeitenradius."
"talent_desc_2208_1","+100% Cleave base DMG. +50% weapon DMG on your next shot/slash after a Cleave.","+100% Hiebbasisschaden. +50% Waffenschaden beim nächsten Schuss nach einem Hieb."
"talent_desc_2208_2","+200% Cleave base DMG. +100% weapon DMG on your next shot/slash after a Cleave.","+200% Hiebbasisschaden. +100% Waffenschaden beim nächsten Schuss nach einem Hieb."
"talent_desc_2208_3","+300% Cleave base DMG. +150% weapon DMG on your next shot/slash after a Cleave.","+300% Hiebbasisschaden. +150% Waffenschaden beim nächsten Schuss nach einem Hieb."
"talent_desc_2210_1","Deal increased Cleave DMG to enemies with lower HP, and Cleave's base damage is permanently increased by +5 for each enemy slain by Cleave. (Include the enemies slain previously)","Du fügst Gegnern mit geringeren HP höheren Hiebschaden zu. +5 Basisschaden von Hieb wenn du einen Gegner durch Hieb tötest. (zuvor getötete Gegner weren mitgezählt)"
"talent_desc_2212_1","+3 Cleave capacity. Restore 1 use upon killing an enemy with Cleave.","+3 max. Hieb. Durch das Töten eines Gegners mit einem Hieb, wird 1 Hieb wiederhergestellt."
"talent_desc_2212_2","+6 Cleave capacity. Restore 2 uses upon killing an enemy with Cleave.","+6 max. Hieb. Durch das Töten eines Gegners mit einem Hieb, werden 2 Hiebe wiederhergestellt."
"talent_desc_2212_3","+10 Cleave capacity. Restore 3 uses upon killing an enemy with Cleave.","+10 max. Hieb. Durch das Töten eines Gegners mit einem Hieb, werden 3 Hiebe wiederhergestellt."
"talent_desc_2214_1|talent_desc_5410_1","+40% DMG to enemies within 7m.","+40% Schaden gegenüber Gegnern im Umkreis von 7 Metern."
"talent_desc_2214_2|talent_desc_5410_2","+80% DMG to enemies within 7m.","+80% Schaden gegenüber Gegnern im Umkreis von 7 Metern."
"talent_desc_2214_3|talent_desc_5410_3","+150% DMG to enemies within 12m.","+150% Schaden gegenüber Gegnern im Umkreis von 12 Metern."
"talent_desc_2216_1|talent_desc_5411_1","+30% weapon DMG and +20% Lucky Shot chance when the magazine is full . The first 3 shots after reloading consume no ammo.","+30% Waffenschaden, +20% Glücksschusschance, kein Verbrauch von Munition während der ersten 3 Schüsse nach dem Nachladen."
"talent_desc_2216_2|talent_desc_5411_2","+60% weapon DMG and +30% Lucky Shot chance when the magazine is full . The first 4 shots after reloading consume no ammo.","+60% Waffenschaden, +30% Glücksschusschance, kein Verbrauch von Munition während der ersten 4 Schüsse nach dem Nachladen."
"talent_desc_2216_3|talent_desc_5411_3","+100% weapon DMG and +40% Lucky Shot chance when the magazine is full . The first 5 shots after reloading consume no ammo.","+100% Waffenschaden, +40% Glücksschusschance, kein Verbrauch von Munition während der ersten 5 Schüsse nach dem Nachladen."
"talent_desc_2130_1","Smoke grenades last for 1 more second and the damage interval is decreased by 20%.","Die Rauchgranate dauert noch 1 weitere Sekunde an, das Schadensintervall liegt bei -20%."
"weapon_name_1002|temporaryname_name_1002","Cavalry","Kavallerie"
"weapon_name_1003","Rainbow Arch","Spektralbogen"
"weapon_name_1006|temporaryname_name_1003","Dragonchaser","Drachenjäger"
"weapon_name_1008","Lightning Blast","Blitzschlag"
"weapon_name_1010","Big Hippo","Großer Hippo"
"weapon_name_1101","Star Devourer","Sternenverzehrer"
"weapon_name_1102","Angelic Aura","Engelsaura"
"talent_desc_2130_2","Smoke grenades last for 2 more seconds and the damage interval is decreased by 30%.","Die Rauchgranate dauert noch 2 weitere Sekunden an, das Schadensintervall liegt bei -30%."
"weapon_name_1104|state_name_1080","Demonlore","Dämonenlehre"
"weapon_name_1105","Scalpel","Skalpell"
"talent_desc_2130_3","Smoke grenades last for 3 more seconds and the damage interval is decreased by 50%.","Die Rauchgranate dauert noch 3 weitere Sekunden an, das Schadensintervall liegt bei -50%."
"weapon_name_1107","Concealed Ammo","Tarnmunition"
"weapon_name_1201","Sunder","Trennung"
"weapon_name_1202","Foundry","Gießerei"
"weapon_name_1205","Scorching Rounds","Brandmunition"
"talent_name_2130","Smoke Genius","Rauchmeister"
"weapon_name_1209","Aura of Venom","Gift-Aura"
"weapon_name_1211","Thunder Storm","Donnersturm"
"weapon_name_1212","Talisman","Talisman"
"weapon_name_1303","Illusion","Illusion"
"weapon_name_1304","Argus","Argus"
"weapon_name_1305","Pupil","Pupille"
"weapon_name_1306","Wild Hunt","Wilde Jagd"
"weapon_name_1309","Porcupine","Stachelschwein"
"weapon_name_1401","Tiger Cannon","Tigerkanone"
"weapon_name_1402","Laser Gloves","Laserhandschuh"
"weapon_name_1404","Frenzied Shark","Rasender Hai"
"weapon_name_1406","Shrieker","Kreischer"
"weapon_name_1407","Bone Dragon","Knochendrache"
"weapon_name_1408","Justice","Gerechtigkeit"
"weapon_name_1410","Thunderclap Gloves","Donnerschlaghandschuh"
"weapon_name_1411|temporaryname_name_1001","Rainbow","Regenbogen"
"weapon_name_1412","Fire Dragon","Feuerdrache"
"weapon_name_1501","Piercing Flame","Stechende Flamme"
"weapon_name_1502","Double Caliber","Doppelkaliber"
"weapon_name_1503","Goshawk","Habicht"
"weapon_name_1504","Woodpecker","Specht"
"weapon_name_1505","Golden Bow","Goldener Bogen"
"weapon_name_1508","Sting","Stich"
"weapon_name_1509","Prism","Prisma"
